"","date","type","team","opp","location","conf","opp_conf","pts","opp_pts","fga","oreb","to","fta","opp_fga","opp_oreb","opp_to","opp_fta","off_ppp","def_ppp","adj_o","adj_d","tempo","avg_marg","net","quad"
"2505",2024-11-04,"nc","Brown","Siena","A","Ivy","Metro Atlantic",71,72,64,15,16,13,66,20,13,28,99,100.4,97.9,105.8,63.8,-0.271667,245,"Quadrant 4"
"2506",2024-11-04,"nc","Northern Kentucky","Florida St.","A","Horizon","ACC",62,74,49,5,22,23,63,7,12,18,80.8,96.4,85.9,91.4,76.7,-9.48941,76,"Quadrant 2"
"2507",2024-11-04,"nc","Missouri","Memphis","A","SEC","American",75,83,57,10,14,25,57,13,16,30,102,112.8,115.5,98.6,73.6,3.00464,34,"Quadrant 1"
"2508",2024-11-04,"nc","Mercyhurst","George Washington","A","Northeast","Atlantic 10",59,76,56,11,13,13,53,15,12,34,90.5,116.6,100.4,108.6,65.2,-0.553515,123,"Quadrant 2"
"2509",2024-11-04,"nc","American","La Salle","A","Patriot","Atlantic 10",52,65,55,9,10,8,55,12,7,18,87.9,109.8,91.9,108.6,59.2,-5.63436,155,"Quadrant 3"
"2510",2024-11-04,"nc","Eastern Washington","Colorado","A","Big Sky","Big 12",56,76,58,9,15,14,59,15,18,17,79.6,108,96.5,96.5,70.4,4.54917,85,"Quadrant 2"
"2511",2024-11-04,"nc","Cal St. Northridge","St. Bonaventure","A","Big West","Atlantic 10",56,70,54,7,21,16,55,12,18,34,73.3,91.7,81.3,86.1,76.4,-9.40551,51,"Quadrant 1"
"2512",2024-11-04,"nc","Fairleigh Dickinson","Miami FL","A","Northeast","ACC",72,113,53,6,15,24,69,10,8,18,96.7,151.7,95.5,131.2,74.5,-17.0521,181,"Quadrant 3"
"2513",2024-11-04,"nc","Central Connecticut","Providence","A","Northeast","Big East",55,59,54,10,7,26,53,13,16,15,87,93.3,94.6,87.8,63.2,1.72042,82,"Quadrant 2"
"2514",2024-11-04,"nc","Coppin St.","Wake Forest","A","MEAC","ACC",49,64,60,14,20,15,56,9,12,23,68.5,89.5,72.7,93.8,71.5,-14.5497,88,"Quadrant 2"
"2515",2024-11-04,"nc","Robert Morris","West Virginia","A","Horizon","Big 12",59,87,68,16,14,12,60,6,11,12,82.9,122.2,93.2,114.8,71.2,-20.7359,25,"Quadrant 1"
"2516",2024-11-04,"nc","Lindenwood","Oklahoma","A","Ohio Valley","SEC",60,93,65,11,12,14,65,11,12,17,81.8,126.8,89.5,108.9,73.5,-14.0248,45,"Quadrant 1"
"2517",2024-11-04,"nc","Rider","UCLA","A","Metro Atlantic","Big Ten",50,85,63,18,13,13,65,15,9,12,77.6,131.9,99.1,119.9,64.4,-14.3582,18,"Quadrant 1"
"2518",2024-11-04,"nc","Florida","South Florida","N","SEC","American",98,83,63,11,10,33,63,11,16,17,127.5,108,120.8,112.3,76.9,0.276408,207,"Quadrant 4"
"2519",2024-11-04,"nc","Buffalo","Old Dominion","A","Mid-American","Sun Belt",83,82,57,5,13,17,77,22,15,8,113,111.7,109.4,116.2,73.4,3.57667,346,"Quadrant 4"
"2520",2024-11-04,"nc","Morehead St.","Louisville","A","Ohio Valley","ACC",45,93,52,12,21,27,71,14,5,28,60.4,124.7,72.9,106.9,74.6,-19.1882,39,"Quadrant 1"
"2521",2024-11-04,"nc","Tennessee Martin","Illinois St.","A","Ohio Valley","Missouri Valley",67,65,66,12,15,18,62,10,12,28,86.5,84,87.5,76.7,77.4,1.91125,103,"Quadrant 2"
"2522",2024-11-04,"nc","Southeast Missouri St.","Bradley","A","Ohio Valley","Missouri Valley",60,88,57,9,17,10,54,10,16,25,84.7,124.3,90.6,113.6,70.8,-14.1277,75,"Quadrant 1"
"2523",2024-11-04,"nc","North Carolina Central","George Mason","A","MEAC","Atlantic 10",58,75,57,12,10,25,51,18,17,41,85.1,110,98,108.2,68.2,-9.02464,79,"Quadrant 2"
"2524",2024-11-04,"nc","Texas Southern","Xavier","A","SWAC","Big East",69,78,58,8,17,13,51,7,9,41,94.7,107.1,103.5,95.6,72.8,-0.876632,62,"Quadrant 1"
"2525",2024-11-04,"nc","Bellarmine","VCU","A","Atlantic Sun","Atlantic 10",65,84,56,12,16,13,55,12,16,17,97.6,126.1,111.1,117,66.6,-8.75292,60,"Quadrant 1"
"2526",2024-11-04,"nc","Florida A&M","TCU","A","SWAC","Big 12",59,105,54,9,14,21,75,18,5,16,85.2,151.5,99.3,146.2,69.3,-24.8563,72,"Quadrant 1"
"2527",2024-11-04,"nc","Binghamton","Penn St.","A","America East","Big Ten",66,108,56,11,21,15,69,16,5,32,90.2,147.6,101.6,130.7,73.2,-19.6295,48,"Quadrant 1"
"2528",2024-11-04,"nc","Texas A&M Corpus Chris","Purdue","A","Southland","Big Ten",73,90,67,7,9,7,55,10,16,27,99.9,123.2,109.8,103.2,73.1,-7.05467,26,"Quadrant 1"
"2529",2024-11-04,"nc","UNC Asheville","Alabama","A","Big South","SEC",54,110,73,14,9,14,60,14,10,37,72.9,148.4,91.7,115.1,74.1,-18.1684,9,"Quadrant 1"
"2530",2024-11-04,"nc","North Florida","South Carolina","A","Atlantic Sun","SEC",74,71,69,15,9,13,56,9,10,25,107.2,102.9,112.5,101.4,69,-2.64625,93,"Quadrant 2"
"2531",2024-11-04,"nc","Vermont","UAB","A","America East","American",67,62,58,8,5,16,68,18,7,15,105.7,97.8,106.2,88.2,63.4,6.04208,178,"Quadrant 3"
"2532",2024-11-04,"nc","Cal St. Bakersfield","California","A","Big West","ACC",73,86,62,14,17,18,57,15,11,40,100.3,118.2,96.4,108.9,72.8,-9.48691,119,"Quadrant 2"
"2533",2024-11-04,"nc","Howard","Kansas","A","MEAC","Big 12",57,87,58,8,17,12,53,5,14,16,80.1,122.3,92.7,110.7,71.2,-20.1859,10,"Quadrant 1"
"2534",2024-11-04,"nc","Columbia","Loyola MD","A","Ivy","Patriot",81,78,56,8,13,30,63,10,16,18,106,102.1,99.5,109.1,76.4,-4.58083,261,"Quadrant 4"
"2535",2024-11-04,"nc","Chicago St.","Loyola Chicago","A","Northeast","Atlantic 10",72,79,62,10,13,20,63,12,9,29,97.1,106.6,101.7,104.6,74.1,-3.52833,161,"Quadrant 3"
"2536",2024-11-04,"nc","Miami OH","Appalachian St.","A","Mid-American","Sun Belt",77,63,59,8,14,13,53,10,19,21,107.6,88,109.7,95.2,71.6,2.37303,204,"Quadrant 3"
"2537",2024-11-04,"nc","LIU Brooklyn","Mississippi","A","Northeast","SEC",60,90,58,11,16,24,57,13,14,32,81.3,122,95.5,106.4,73.8,-10.7071,30,"Quadrant 1"
"2538",2024-11-04,"nc","Radford","Pittsburgh","A","Big South","ACC",56,96,58,12,14,20,65,11,8,21,79.2,135.7,94.5,113.1,70.7,-12.4478,15,"Quadrant 1"
"2539",2024-11-04,"nc","Jackson St.","Houston","A","SWAC","Big 12",40,97,47,8,21,15,67,11,9,7,59.1,143.2,80.5,118.8,67.7,-26.7587,4,"Quadrant 1"
"2540",2024-11-05,"nc","New Orleans","Kansas St.","A","Southland","Big 12",65,89,64,14,12,7,73,19,9,12,97,132.8,108.3,119.3,67,-6.429,115,"Quadrant 2"
"2541",2024-11-05,"nc","UC Davis","Washington","A","Big West","Big Ten",73,79,66,13,17,26,62,12,15,38,88.3,95.5,94.1,92.6,82.7,-2.88375,91,"Quadrant 2"
"2542",2024-11-05,"nc","Idaho St.","Arizona St.","A","Big Sky","Big 12",48,55,67,16,9,13,55,8,14,12,72.2,82.8,80.2,78.3,66.4,-3.94542,52,"Quadrant 1"
"2543",2024-11-05,"nc","Evansville","North Texas","A","Missouri Valley","American",63,80,47,3,13,17,57,15,10,24,98.1,124.5,103.9,124.8,64.2,-16.335,69,"Quadrant 1"
"2544",2024-11-05,"nc","Bethune Cookman","Texas Tech","A","SWAC","Big 12",61,94,60,5,9,10,63,12,12,10,89.4,137.7,100,112.9,68.2,-14.0836,21,"Quadrant 1"
"2545",2024-11-05,"nc","FIU","Rice","A","CUSA","American",70,77,63,11,11,24,52,9,16,38,92.4,101.7,96.7,105,75.7,-4.69095,140,"Quadrant 3"
"2546",2024-11-05,"nc","Cal Poly","San Francisco","A","Big West","WCC",78,86,64,10,19,15,62,8,15,28,96,105.9,105.3,97.3,81.2,-2.90917,63,"Quadrant 1"
"2547",2024-11-05,"nc","Central Arkansas","BYU","A","Atlantic Sun","Big 12",50,88,56,11,18,13,72,20,11,11,72.8,128.1,84.5,108.7,68.7,-15.3985,47,"Quadrant 1"
"2548",2024-11-06,"nc","Stonehill","Notre Dame","A","Northeast","ACC",60,89,56,7,10,18,61,17,14,22,88.2,130.9,93.5,118,68,-12.9083,100,"Quadrant 2"
"2549",2024-11-06,"nc","Sacred Heart","Connecticut","A","Metro Atlantic","Big East",56,92,56,6,15,18,62,14,13,23,77,126.5,85.7,98.7,72.7,-11.5459,22,"Quadrant 1"
"2550",2024-11-06,"nc","Lehigh","Georgetown","A","Patriot","Big East",77,85,59,8,15,17,64,17,14,23,105.5,116.4,119.6,111.9,73,-1.54985,73,"Quadrant 1"
"2551",2024-11-06,"nc","Oakland","Boise St.","A","Horizon","Mountain West",43,87,66,13,10,9,62,12,7,14,65.7,132.9,75.7,117.9,65.5,-19.9426,57,"Quadrant 1"
"2552",2024-11-06,"nc","Western Illinois","Pepperdine","A","Ohio Valley","WCC",64,77,61,7,9,11,52,6,13,19,93.9,113,97.2,112.6,68.1,-6.26096,192,"Quadrant 3"
"2553",2024-11-06,"nc","UC San Diego","San Diego St.","A","Big West","Mountain West",58,63,61,9,8,13,50,5,14,15,87.7,95.2,101.6,89.1,66.2,-1.99417,35,"Quadrant 1"
"2554",2024-11-06,"nc","Mercyhurst","Morgan St.","A","Northeast","MEAC",78,73,59,15,15,25,53,14,18,24,112,104.8,97.6,111.9,69.6,-0.414399,353,"Quadrant 4"
"2555",2024-11-06,"nc","Texas A&M Commerce","South Dakota","A","Southland","Summit",83,91,66,8,15,25,66,13,13,36,98.8,108.3,91.2,101.2,84,-3.9875,231,"Quadrant 3"
"2556",2024-11-06,"nc","Rider","San Diego","A","Metro Atlantic","WCC",68,67,56,9,14,22,63,14,13,17,96.1,94.7,99.8,104.1,70.8,1.23208,314,"Quadrant 4"
"2557",2024-11-06,"nc","Oral Roberts","Minnesota","A","Summit","Big Ten",57,80,58,12,15,11,52,5,9,17,87.5,122.8,91.3,120.8,65.2,-13.1677,162,"Quadrant 3"
"2558",2024-11-06,"nc","West Georgia","Georgia Tech","A","Atlantic Sun","ACC",62,85,64,6,8,18,68,13,12,17,82.9,113.6,87,110.8,74.8,-15.6687,139,"Quadrant 3"
"2559",2024-11-06,"nc","Campbell","Virginia","A","CAA","ACC",56,65,56,7,9,4,42,4,11,18,95.4,110.7,104.9,112,58.7,-5.512,118,"Quadrant 2"
"2560",2024-11-06,"nc","Alcorn St.","Utah St.","A","SWAC","Mountain West",46,101,55,10,20,11,72,20,9,18,65.8,144.5,78.6,126,69.9,-23.698,29,"Quadrant 1"
"2561",2024-11-06,"nc","Seattle","Eastern Washington","A","WAC","Big Sky",86,93,59,8,10,26,59,4,6,20,119.6,129.3,113.3,128.9,71.9,-5.34958,253,"Quadrant 4"
"2562",2024-11-06,"nc","Cal St. Northridge","Le Moyne","A","Big West","Northeast",97,75,60,12,14,33,53,9,15,40,124.6,96.4,114.5,106.8,77.8,7.10223,335,"Quadrant 4"
"2563",2024-11-06,"nc","SIU Edwardsville","Indiana","A","Ohio Valley","Big Ten",61,80,71,16,12,13,57,9,16,17,84,110.2,93.7,100.2,72.6,-8.97562,56,"Quadrant 1"
"2564",2024-11-06,"nc","Coppin St.","High Point","A","MEAC","Big South",51,93,64,12,13,13,55,8,12,25,71.8,130.9,73.4,114.2,71,-18.186,138,"Quadrant 3"
"2565",2024-11-06,"nc","Wagner","Rutgers","A","Northeast","Big Ten",52,75,63,11,11,11,55,4,9,21,75.3,108.5,79.9,98.2,69.1,-10.9438,84,"Quadrant 2"
"2566",2024-11-06,"nc","UT Rio Grande Valley","Creighton","A","Southland","Big East",86,99,77,15,10,10,55,7,15,29,112,129,125.8,118.2,76.8,-5.85793,59,"Quadrant 1"
"2567",2024-11-06,"nc","Louisiana Monroe","LSU","A","Sun Belt","SEC",60,95,62,9,14,13,67,14,12,19,81.5,129.1,92.8,120.6,73.6,-16.399,61,"Quadrant 1"
"2568",2024-11-06,"nc","Vermont","Auburn","A","America East","SEC",43,94,58,10,16,11,64,8,9,11,61.7,134.8,77.6,101,69.7,-21.288,1,"Quadrant 1"
"2569",2024-11-06,"nc","Columbia","Villanova","A","Ivy","Big East",90,80,54,7,8,26,60,13,12,17,133.9,119,129.4,101.1,67.2,1.53882,50,"Quadrant 1"
"2570",2024-11-06,"nc","Lipscomb","Arkansas","A","Atlantic Sun","SEC",60,76,58,5,19,9,63,6,12,7,80.8,102.3,92.6,93.3,74.3,-5.87621,40,"Quadrant 1"
"2571",2024-11-07,"nc","Nebraska Omaha","Stetson","A","Summit","Atlantic Sun",79,76,71,10,5,13,61,7,7,18,111.5,107.2,106,109.1,70.9,8.63542,349,"Quadrant 4"
"2572",2024-11-07,"nc","Chattanooga","Saint Mary's","A","Southern","WCC",74,86,53,5,9,17,52,13,9,32,115.4,134.1,129.6,121,64.1,-4.32688,49,"Quadrant 1"
"2573",2024-11-07,"nc","Southern","Iowa","A","SWAC","Big Ten",74,89,65,10,11,15,60,5,12,12,101.5,122.1,104.6,107.3,72.9,-10.591,58,"Quadrant 1"
"2574",2024-11-07,"nc","Charleston Southern","North Florida","A","Big South","Atlantic Sun",66,90,61,9,15,20,63,10,13,18,87.4,119.2,83.4,109.1,75.5,-8.07365,233,"Quadrant 3"
"2575",2024-11-07,"nc","Bucknell","Southern Indiana","A","Patriot","Ohio Valley",75,69,57,15,16,34,60,9,12,18,103,94.7,96.2,105.5,64.8,-0.841667,319,"Quadrant 4"
"2576",2024-11-07,"nc","Southern Miss","UAB","A","Sun Belt","American",84,98,57,9,22,21,76,15,10,18,105.3,122.9,98.3,118.3,79.8,-18.3231,178,"Quadrant 3"
"2577",2024-11-07,"nc","Idaho St.","USC","A","Big Sky","Big Ten",69,75,45,12,17,30,56,9,6,34,103.4,112.4,112.9,106.6,66.7,-3.57,94,"Quadrant 2"
"2578",2024-11-07,"nc","Illinois St.","North Dakota St.","A","Missouri Valley","Summit",77,68,59,8,5,14,66,8,6,6,118.9,105,115.7,92.8,64.8,3.49097,116,"Quadrant 2"
"2579",2024-11-07,"nc","Niagara","Michigan St.","A","Metro Atlantic","Big Ten",60,96,53,8,16,18,67,16,9,25,84.9,135.8,105.8,114.8,70.7,-8.1728,19,"Quadrant 1"
"2580",2024-11-07,"nc","Montana St.","Wisconsin","A","Big Sky","Big Ten",67,79,54,7,14,10,53,9,11,21,102.5,120.9,109.4,102,65.4,-6.41818,27,"Quadrant 1"
"2581",2024-11-07,"nc","Detroit","Loyola Chicago","A","Horizon","Atlantic 10",65,87,59,20,18,29,59,15,15,27,91.2,122,96.4,119,71.3,-11.3492,161,"Quadrant 3"
"2582",2024-11-07,"nc","Central Arkansas","Utah","A","Atlantic Sun","Big 12",63,98,67,10,14,14,65,12,13,23,81.5,126.8,87.9,119.3,77.3,-20.1743,89,"Quadrant 2"
"2583",2024-11-07,"nc","Milwaukee","Northern Iowa","A","Horizon","Missouri Valley",68,87,62,14,9,22,53,5,13,16,100,127.9,101.3,119.9,68,-12.4556,81,"Quadrant 2"
"2584",2024-11-07,"nc","Jacksonville","Florida","A","Atlantic Sun","SEC",60,81,66,18,18,3,57,12,10,25,89.4,120.6,99.6,101.4,67.2,-11.8707,8,"Quadrant 1"
"2585",2024-11-07,"nc","UC Davis","Idaho","A","Big West","Big Sky",79,75,61,13,12,26,53,10,18,25,108.8,103.3,101.4,100.9,72.6,-3.04542,246,"Quadrant 4"
"2586",2024-11-07,"nc","Jacksonville St.","Air Force","A","CUSA","Mountain West",67,73,54,12,14,19,54,8,9,16,105,114.4,105.7,117.8,63.8,1.85708,291,"Quadrant 4"
"2587",2024-11-07,"nc","Florida A&M","SMU","A","SWAC","ACC",73,102,61,10,15,26,66,12,11,27,93.5,130.6,99.1,112.9,78.1,-13.5263,41,"Quadrant 1"
"2588",2024-11-07,"nc","North Carolina A&T","Wake Forest","A","CAA","ACC",64,80,67,6,13,12,62,10,19,22,79.4,99.3,90.6,98.6,80.6,-6.72751,88,"Quadrant 2"
"2589",2024-11-07,"nc","Maryland Eastern Shore","Penn","A","MEAC","Ivy",84,85,64,17,11,26,58,12,7,31,121.7,123.1,111.9,130.9,69,-5.50417,338,"Quadrant 4"
"2590",2024-11-07,"nc","Cal Poly","California","A","Big West","ACC",73,91,58,10,18,23,65,14,10,28,96.5,120.4,96.7,107.2,75.6,-5.69262,119,"Quadrant 2"
"2591",2024-11-07,"nc","Prairie View A&M","DePaul","A","SWAC","Big East",59,92,69,13,13,20,61,14,18,27,75.5,117.7,80.8,112,78.2,-17.2449,106,"Quadrant 2"
"2592",2024-11-07,"nc","Stony Brook","Central Michigan","A","CAA","Mid-American",73,72,58,11,10,25,58,13,14,18,107,105.6,108.8,112.7,68.2,-2.835,218,"Quadrant 3"
"2593",2024-11-07,"nc","Robert Morris","Delaware","A","Horizon","CAA",77,81,69,14,11,22,53,7,15,32,100.9,106.1,97.4,98.7,76.3,1.10875,220,"Quadrant 3"
"2594",2024-11-08,"nc","Weber St.","Oregon St.","A","Big Sky","WCC",48,76,51,8,15,11,59,10,11,11,74.7,118.3,83.9,103.8,64.2,-9.42564,66,"Quadrant 1"
"2595",2024-11-08,"nc","St. Francis PA","Clemson","A","Northeast","ACC",62,88,56,7,16,14,56,8,16,17,86.3,122.5,95.9,110.8,71.9,-14.4498,37,"Quadrant 1"
"2596",2024-11-08,"nc","Western Carolina","Queens","A","Southern","Atlantic Sun",54,67,67,12,16,16,70,17,14,23,69,85.6,68.4,84.6,78.3,-5.21863,249,"Quadrant 4"
"2597",2024-11-08,"nc","Saint Peter's","UMass Lowell","A","Metro Atlantic","America East",74,81,58,13,15,20,54,8,9,32,105.9,116,101.1,111.7,69.8,-5.41125,152,"Quadrant 3"
"2598",2024-11-08,"nc","Tennessee St.","Colorado St.","A","Ohio Valley","Mountain West",79,87,66,13,21,19,63,10,11,35,96.5,106.3,106.3,104.5,72.7,-2.77806,99,"Quadrant 2"
"2599",2024-11-08,"nc","Gardner Webb","North Carolina Central","A","Big South","MEAC",88,82,50,8,23,22,63,12,10,20,120.6,112.4,114.4,113.5,73,7.60958,302,"Quadrant 4"
"2600",2024-11-08,"nc","Northwestern St.","Texas Tech","A","Southland","Big 12",65,86,59,14,12,22,57,11,9,29,95.4,126.3,102.6,106.3,68.1,-12.2586,21,"Quadrant 1"
"2601",2024-11-08,"nc","Yale","Illinois Chicago","A","Ivy","Missouri Valley",79,91,56,6,16,25,68,12,9,23,102.7,118.3,105.4,110.5,76.9,-1.37792,133,"Quadrant 2"
"2602",2024-11-08,"nc","North Carolina","Kansas","A","ACC","Big 12",89,92,63,10,11,31,76,12,4,17,115,118.9,131.8,109,77.4,-6.52125,10,"Quadrant 1"
"2603",2024-11-08,"nc","Monmouth","Temple","N","CAA","American",74,103,67,15,11,24,65,11,6,32,98.9,137.7,102.4,134.8,74.8,-15.0061,120,"Quadrant 3"
"2604",2024-11-08,"nc","Harvard","Navy","A","Ivy","Patriot",80,85,60,11,19,15,66,14,7,26,109.2,116.1,103.1,116.8,73.2,-1.00126,312,"Quadrant 4"
"2605",2024-11-08,"nc","Furman","Belmont","A","Southern","Missouri Valley",76,74,59,7,16,5,59,4,10,10,108.5,105.6,106.6,98.6,70.1,2.7175,117,"Quadrant 2"
"2606",2024-11-08,"nc","Eastern Kentucky","East Tennessee St.","A","Atlantic Sun","Southern",82,78,61,13,12,15,61,21,12,29,123.4,117.4,126.7,107.9,66.4,10.7823,142,"Quadrant 3"
"2607",2024-11-08,"nc","Texas A&M Commerce","Texas A&M","A","Southland","SEC",55,87,52,8,18,11,61,15,10,24,81.7,129.2,93.3,119.3,67.3,-21.6844,17,"Quadrant 1"
"2608",2024-11-08,"nc","Northern Colorado","Colorado","A","Big Sky","Big 12",88,90,74,12,17,17,58,11,21,41,100.8,103.1,110.4,100.1,69.8,0.544167,85,"Quadrant 2"
"2609",2024-11-08,"nc","IUPUI","Xavier","A","Horizon","Big East",80,94,60,8,9,12,59,9,8,22,118.4,139.1,127.5,125.9,67.6,-5.83561,62,"Quadrant 1"
"2610",2024-11-08,"nc","Grambling St.","Mississippi","A","SWAC","SEC",64,66,45,5,22,20,65,10,6,18,90.7,93.6,102.2,83.8,70.5,1.19833,30,"Quadrant 1"
"2611",2024-11-08,"nc","Cal St. Fullerton","Stanford","A","Big West","ACC",53,80,40,7,14,33,53,10,9,26,83.4,126,96.3,107.3,63.5,-2.77107,83,"Quadrant 2"
"2612",2024-11-08,"nc","Bradley","Washington St.","A","Missouri Valley","WCC",74,91,54,7,14,21,61,14,9,33,103.8,127.6,114.5,116.8,71.3,-8.61129,65,"Quadrant 1"
"2613",2024-11-08,"nc","St. Thomas","Green Bay","A","Summit","Horizon",90,76,53,7,14,24,63,8,10,15,125.4,105.9,117.2,107.4,71.8,11.7523,334,"Quadrant 4"
"2614",2024-11-08,"nc","USC Upstate","Virginia Tech","A","Big South","ACC",74,93,55,5,17,13,62,12,7,30,102.5,128.8,109.5,119.8,72.2,-1.96381,196,"Quadrant 3"
"2615",2024-11-08,"nc","Army","Duke","A","Patriot","ACC",58,100,64,10,13,9,71,17,8,18,81.8,141,108.2,115.5,70.9,-15.6823,2,"Quadrant 1"
"2616",2024-11-08,"nc","Mount St. Mary's","Maryland","A","Metro Atlantic","Big Ten",52,86,42,6,25,20,65,15,6,30,73.9,122.2,87.6,106.3,70.4,-15.7564,23,"Quadrant 1"
"2617",2024-11-08,"nc","South Florida","College of Charleston","A","American","CAA",71,86,59,9,17,28,60,9,16,31,87.6,106.2,93.7,103.1,81,-6.36439,128,"Quadrant 2"
"2618",2024-11-08,"nc","Arkansas St.","Alabama","A","Sun Belt","SEC",79,88,62,8,13,36,66,14,12,44,93.5,104.1,103,87,84.5,-6.81738,9,"Quadrant 1"
"2619",2024-11-08,"nc","Howard","Missouri","A","MEAC","SEC",62,77,55,8,17,10,51,8,12,31,89.5,111.2,95.5,99.2,69.2,-8.58272,44,"Quadrant 1"
"2620",2024-11-08,"nc","Presbyterian","North Carolina St.","A","Big South","ACC",72,81,57,12,15,16,56,10,12,19,107,120.3,108.8,115.4,67.3,-8.24346,114,"Quadrant 2"
"2621",2024-11-08,"nc","Pacific","San Jose St.","N","WCC","Mountain West",80,67,59,10,12,22,62,7,7,24,110.5,92.5,108.1,89,72.4,9.23956,208,"Quadrant 4"
"2622",2024-11-08,"nc","Holy Cross","Rhode Island","A","Patriot","Atlantic 10",77,91,61,11,14,18,57,4,8,29,104.5,123.5,116.8,114.3,73.7,1.10145,80,"Quadrant 2"
"2623",2024-11-08,"nc","William & Mary","Radford","A","CAA","Big South",77,89,58,14,11,35,54,13,12,34,109.4,126.4,111.7,118.8,70.4,0.307593,180,"Quadrant 3"
"2624",2024-11-08,"nc","Samford","Cornell","A","Southern","Ivy",86,88,66,13,13,35,65,15,18,33,103.4,105.8,100.3,100,83.2,-2.14167,151,"Quadrant 3"
"2625",2024-11-08,"nc","Georgia Southern","UNC Wilmington","A","Sun Belt","CAA",84,92,59,8,14,28,50,14,12,59,108.9,119.2,111.5,110.4,77.2,2.63248,166,"Quadrant 3"
"2626",2024-11-08,"nc","Fort Wayne","UCF","A","Horizon","Big 12",68,75,65,9,13,7,59,15,13,30,94.7,104.5,103,97.4,71.8,-0.0711893,87,"Quadrant 2"
"2627",2024-11-08,"nc","South Alabama","Nicholls St.","A","Sun Belt","Southland",70,64,57,13,5,30,63,11,8,13,108.2,98.9,106.8,102.1,64.7,2.24333,236,"Quadrant 3"
"2628",2024-11-08,"nc","NJIT","Villanova","A","America East","Big East",54,91,50,4,12,5,56,11,5,22,89.4,150.6,95.7,118.6,60.4,-12.7213,50,"Quadrant 1"
"2629",2024-11-08,"nc","Florida Gulf Coast","TCU","A","Atlantic Sun","Big 12",51,67,50,5,15,9,55,12,14,14,79.7,104.7,96,97.9,64,-3.17945,72,"Quadrant 1"
"2630",2024-11-08,"nc","South Carolina St.","South Carolina","A","MEAC","SEC",64,86,67,16,10,24,64,18,13,25,89.3,120,97.2,114.6,71.6,-11.0293,93,"Quadrant 2"
"2631",2024-11-08,"nc","Iona","Hofstra","A","Metro Atlantic","CAA",76,90,59,15,15,30,59,12,14,24,104.4,123.6,113.3,134.1,72.8,-8.21692,170,"Quadrant 3"
"2632",2024-11-08,"nc","Northern Kentucky","Purdue","A","Horizon","Big Ten",50,72,57,15,13,14,51,8,13,14,80.5,115.8,87.7,97.9,62.2,-12.1163,26,"Quadrant 1"
"2633",2024-11-08,"nc","Georgia St.","Mississippi St.","A","Sun Belt","SEC",66,101,64,18,17,25,72,12,10,10,88.2,135,102.3,112.5,74.8,-13.778,14,"Quadrant 1"
"2634",2024-11-08,"nc","Arizona St.","Santa Clara","N","Big 12","WCC",81,74,53,11,15,27,66,12,9,16,115.4,105.4,116.7,96.6,70.2,2.39262,71,"Quadrant 2"
"2635",2024-11-08,"nc","SIU Edwardsville","Illinois","A","Ohio Valley","Big Ten",58,90,73,19,9,17,63,16,5,28,85.1,132,104,111,68.2,-12.2844,7,"Quadrant 1"
"2636",2024-11-08,"nc","Long Beach St.","South Dakota St.","A","Big West","Summit",79,80,55,9,10,27,56,9,12,24,113.5,114.9,115.9,111.6,69.6,-4.09875,109,"Quadrant 2"
"2637",2024-11-08,"nc","Austin Peay","Butler","A","Atlantic Sun","Big East",68,66,62,10,8,14,49,9,16,19,103.3,100.2,112.2,93.7,65.8,2.18458,78,"Quadrant 2"
"2638",2024-11-08,"nc","Morehead St.","Cincinnati","A","Ohio Valley","Big 12",56,83,56,11,10,18,55,5,4,15,89.8,133.1,105.8,123,62.3,-13.75,32,"Quadrant 1"
"2639",2024-11-08,"nc","Hampton","George Washington","A","CAA","Atlantic 10",54,82,66,16,15,16,66,13,12,17,74.1,112.6,81.3,106.7,72.8,-9.56216,123,"Quadrant 2"
"2640",2024-11-08,"nc","Murray St.","Pittsburgh","A","Missouri Valley","ACC",68,83,55,8,13,21,53,9,9,33,98.1,119.7,110.1,103,69.3,-4.36883,15,"Quadrant 1"
"2641",2024-11-08,"nc","New Mexico","UCLA","N","Mountain West","Big Ten",72,64,49,8,24,23,55,14,21,27,95.5,84.9,116.4,78.6,75.4,9.36552,18,"Quadrant 1"
"2642",2024-11-08,"nc","Central Connecticut","Saint Joseph's","A","Northeast","Atlantic 10",73,67,57,6,11,14,58,10,13,17,106,97.3,114.2,96.2,68.9,2.52458,101,"Quadrant 2"
"2643",2024-11-08,"nc","Massachusetts","West Virginia","A","Atlantic 10","Big 12",69,75,60,12,15,20,57,12,14,29,95,103.3,106,98.3,72.6,-9.08804,25,"Quadrant 1"
"2644",2024-11-08,"nc","Boston University","San Diego","A","Patriot","WCC",60,74,61,14,8,15,59,13,11,12,96.1,118.6,99.9,130.4,62.4,-7.91876,314,"Quadrant 4"
"2645",2024-11-08,"nc","George Mason","Marquette","A","Atlantic 10","Big East",63,82,58,12,19,15,67,14,9,26,86,112,102.5,93.6,73.2,-4.80467,11,"Quadrant 1"
"2646",2024-11-08,"nc","Siena","Bryant","A","Metro Atlantic","America East",90,88,70,18,19,27,58,16,23,37,108.2,105.8,106.5,107.3,74,-4.8375,191,"Quadrant 3"
"2647",2024-11-08,"nc","Sacramento St.","Fresno St.","A","Big Sky","Mountain West",57,64,61,9,16,2,61,14,13,19,82.6,92.8,87.2,94.3,69,0.83375,263,"Quadrant 4"
